Hand,Player Profit,Running Count,True Count,Current Bet Size,Player Wins,Dealer Wins,Ties,Player Blackjacks,Dealer Blackjacks
5,-10,6,1,10,1,3,0,0,0
6,-20,8,1,10,1,4,0,0,0
7,-30,6,1,10,1,5,0,0,0
8,-40,6,1,10,1,6,0,0,0
9,-30,7,1,10,1,6,0,0,0
10,-20,10,1,10,2,6,0,0,0
11,-40,7,2,20,2,7,0,0,0
12,-30,7,1,10,3,7,0,0,0
13,-40,7,1,10,3,8,0,0,0
15,-15.0,1,0,10,1,8,0,1,0
16,-25.0,1,0,10,1,9,0,1,0
17,-35.0,-2,0,10,1,10,0,1,0
18,-45.0,0,-1,10,1,11,0,1,0
19,-55.0,-3,0,10,1,12,0,1,0
21,-50.0,-7,-1,10,2,13,0,2,0
22,-40.0,-11,-2,10,1,13,0,2,0
23,-50.0,-10,-3,10,1,14,0,2,0
24,-60.0,-7,-3,10,1,15,0,2,0
25,-30.0,-9,-3,10,1,15,0,2,0
26,-30.0,-7,-3,10,1,15,1,2,0
27,-20.0,-8,-3,10,2,15,1,2,0
28,-30.0,-10,-3,10,2,16,1,2,0
29,-40.0,-7,-4,10,2,17,1,2,0
30,-30.0,-8,-3,10,1,17,1,2,0
31,-40.0,-8,-3,10,1,18,1,2,0
32,-50.0,-6,-3,10,1,19,1,2,0
33,-40.0,-6,-2,10,1,19,1,2,0
34,-30.0,0,-3,10,2,19,1,2,0
35,-20.0,1,0,10,1,19,1,2,0
36,-30.0,-4,0,10,1,20,1,2,0
37,-30.0,-6,-2,10,1,20,2,2,0
38,-20.0,-4,-3,10,1,20,2,2,0
39,-30.0,-4,-2,10,1,21,2,2,0
40,-30.0,-8,-2,10,1,21,3,2,0
41,-40.0,-7,-4,10,1,22,3,2,0
42,-30.0,-4,-4,10,1,22,3,2,0
1,10,1,0,10,1,0,0,0,0
2,20,5,0,10,2,0,0,0,0
3,30,8,0,10,1,0,0,0,0
4,20,10,1,10,1,1,0,0,0
5,30,9,1,10,2,1,0,0,0
6,20,12,1,10,2,2,0,0,0
7,0,12,2,20,2,3,0,0,0
8,-20,12,2,20,2,4,0,0,0
9,-40,11,2,20,2,5,0,0,0
10,-20,16,2,20,3,5,0,0,0
11,-50,16,3,30,3,6,0,0,0
12,-20,21,3,30,4,6,0,0,0
13,-60,26,4,40,4,7,0,0,0
14,-120,22,6,60,4,8,0,0,0
15,-70,19,5,50,1,8,0,0,0
16,-70,20,4,40,1,8,1,0,0
17,-120,19,5,50,1,9,1,0,0
18,-160,15,4,40,1,10,1,0,0
19,-130,17,3,30,2,10,1,0,0
20,-170,19,4,40,2,11,1,0,0
21,-210,21,4,40,2,12,1,0,0
23,-95.0,25,4,40,4,12,1,1,0
25,-245.0,23,7,70,4,14,1,1,1
26,-315.0,28,7,70,4,15,1,1,1
27,-315.0,28,9,90,4,15,2,1,1
28,-225.0,26,9,90,1,15,2,1,1
29,-305.0,27,8,80,1,16,2,1,1
30,-395.0,26,9,90,1,17,2,1,1
31,-315.0,26,8,80,1,17,2,1,1
32,-395.0,27,8,80,1,18,2,1,1
33,-485.0,27,9,90,1,19,2,1,1
34,-95.0,32,13,130,3,19,2,1,1
35,-255.0,30,16,160,3,20,2,1,1
36,-105.0,36,15,150,1,20,2,1,1
37,-285.0,40,18,180,1,21,2,1,1
38,-485.0,39,20,200,1,22,2,1,1
39,-485.0,41,19,190,1,22,3,1,1
40,-285.0,38,20,200,2,22,3,1,1
41,-285.0,37,19,190,2,22,4,1,1
42,-465.0,39,18,180,2,23,4,1,1
1,0,3,0,10,0,0,1,0,0
2,-10,4,0,10,0,1,1,0,0
3,0,3,0,10,1,1,1,0,0
4,0,5,0,10,1,1,2,0,0
5,-10,8,0,10,1,2,2,0,0
6,-20,6,1,10,1,3,2,0,0
7,-30,8,1,10,1,4,2,0,0
8,-20,9,1,10,1,4,4,0,0
9,-10,11,1,10,1,4,4,0,0
10,10,12,2,20,2,4,4,0,0
11,-10,16,2,20,2,5,4,0,0
12,-40,22,3,30,2,6,4,0,0
13,-80,20,4,40,2,7,4,0,0
14,-120,23,4,40,2,8,4,0,0
15,-170,23,5,50,2,9,4,0,0
16,-170,25,5,50,2,9,5,0,0
17,-110,26,6,60,1,9,5,0,0
18,-50,27,6,60,2,9,5,0,0
19,10,27,6,60,3,9,5,0,0
21,10,25,6,60,1,10,5,0,1
22,-50,22,6,60,1,11,5,0,1
23,0,24,5,50,1,11,5,0,1
24,60,23,6,60,2,11,5,0,1
25,130,19,7,70,1,11,5,0,1
26,70,22,6,60,1,12,5,0,1
27,140,23,7,70,2,12,5,0,1
28,70,23,7,70,2,13,5,0,1
29,0,23,7,70,2,14,5,0,1
30,-70,23,7,70,2,15,5,0,1
31,-140,26,7,70,2,16,5,0,1
32,-60,25,8,80,3,16,5,0,1
33,-140,30,8,80,3,17,5,0,1
34,10,33,15,150,1,17,5,0,1
35,-150,31,16,160,1,18,5,0,1
36,0,32,15,150,2,18,5,0,1
37,160,28,16,160,3,18,5,0,1
40,710.0,25,13,130,6,18,5,2,1
41,590.0,24,12,120,6,19,5,2,1
42,590.0,24,12,120,6,19,6,2,1
43,710.0,27,12,120,1,19,6,2,1
1,10,3,0,10,1,0,0,0,0
2,0,8,0,10,1,1,0,0,0
4,-20,12,1,10,1,3,0,0,1
6,20.0,6,1,10,3,3,0,1,1
7,10.0,4,1,10,3,4,0,1,1
9,35.0,9,1,10,1,4,0,2,1
10,45.0,8,1,10,2,4,0,2,1
11,55.0,6,1,10,1,4,0,2,1
12,65.0,5,1,10,2,4,0,2,1
13,75.0,1,1,10,1,4,0,2,1
14,85.0,6,0,10,2,4,0,2,1
15,95.0,3,1,10,1,4,0,2,1
17,85.0,3,0,10,1,5,1,3,2
18,95.0,4,0,10,1,5,1,3,2
19,105.0,7,1,10,2,5,1,3,2
20,115.0,7,1,10,1,5,1,3,2
21,125.0,9,1,10,1,5,1,3,2
22,105.0,4,2,20,1,6,1,3,2
23,95.0,5,1,10,1,7,1,3,2
24,85.0,2,1,10,1,8,1,3,2
25,75.0,1,0,10,1,9,1,3,2
26,85.0,-1,0,10,2,9,1,3,2
27,95.0,1,-1,10,3,9,1,3,2
28,105.0,1,0,10,4,9,1,3,2
29,95.0,3,0,10,4,10,1,3,2
30,85.0,-2,1,10,4,11,1,3,2
32,65.0,-3,-2,10,4,13,1,3,3
33,75.0,-4,-1,10,5,13,1,3,3
34,85.0,-5,-2,10,6,13,1,3,3
35,95.0,-4,-3,10,1,13,1,3,3
36,85.0,-2,-2,10,1,14,1,3,3
37,95.0,3,-1,10,2,14,1,3,3
38,105.0,2,1,10,1,14,1,3,3
39,115.0,3,1,10,2,14,1,3,3
40,105.0,-1,1,10,2,15,1,3,3
41,115.0,-1,-1,10,1,15,1,3,3
42,105.0,-3,-1,10,1,16,1,3,3
1,0,1,0,10,0,0,1,0,0
2,10,1,0,10,1,0,1,0,0
3,20,2,0,10,2,0,1,0,0
4,30,-1,0,10,3,0,1,0,0
5,20,5,-1,10,3,1,1,0,0
6,10,4,1,10,3,2,1,0,0
7,20,2,0,10,1,2,1,0,0
8,30,5,0,10,2,2,1,0,0
9,40,8,1,10,1,2,1,0,0
11,10,12,2,20,1,4,1,0,1
13,60.0,11,2,20,1,4,1,1,1
14,80.0,13,2,20,2,4,1,1,1
15,50.0,11,3,30,2,5,1,1,1
16,30.0,14,2,20,2,6,1,1,1
17,0.0,15,3,30,2,7,1,1,1
18,30.0,11,3,30,3,7,1,1,1
19,50.0,13,2,20,4,7,1,1,1
20,20.0,18,3,30,4,8,1,1,1
21,20.0,18,4,40,4,8,2,1,1
22,-20.0,17,4,40,4,9,2,1,1
23,-60.0,17,4,40,4,10,2,1,1
24,-20.0,16,4,40,5,10,2,1,1
25,-20.0,14,5,50,5,10,3,1,1
27,-30.0,12,3,30,6,11,3,1,2
28,-30.0,9,4,40,6,11,4,1,2
29,-60.0,10,3,30,6,12,4,1,2
30,-30.0,14,3,30,7,12,4,1,2
31,10.0,18,4,40,8,12,4,1,2
32,-50.0,20,6,60,8,13,4,1,2
33,-110.0,21,6,60,8,14,4,1,2
34,-210.0,23,10,100,8,15,4,1,2
35,-320.0,26,11,110,8,16,4,1,2
36,-190.0,23,13,130,9,16,4,1,2
37,-80.0,19,11,110,1,16,4,1,2
38,10.0,18,9,90,2,16,4,1,2
39,100.0,23,9,90,3,16,4,1,2
40,210.0,26,11,110,1,16,4,1,2
41,80.0,26,13,130,1,17,4,1,2
42,210.0,23,13,130,1,17,4,1,2
43,210.0,22,11,110,1,17,5,1,2
1,-10,1,0,10,0,1,0,0,0
3,15.0,-1,0,10,2,1,0,1,0
4,15.0,1,-1,10,2,1,1,1,0
5,5.0,-2,0,10,2,2,1,1,0
6,-5.0,-4,-1,10,2,3,1,1,0
7,-15.0,-7,-1,10,2,4,1,1,0
9,-35.0,-7,-2,10,2,6,1,1,1
10,-25.0,-3,-2,10,1,8,1,1,1
11,-35.0,-3,-1,10,1,9,1,1,1
12,-35.0,-1,-1,10,1,9,2,1,1
13,-45.0,2,-1,10,1,10,2,1,1
14,-35.0,5,0,10,2,10,2,1,1
16,-35.0,6,0,10,3,11,2,1,2
17,-35.0,2,1,10,3,11,3,1,2
18,-45.0,4,0,10,3,12,3,1,2
19,-55.0,7,1,10,3,13,3,1,2
20,-55.0,11,1,10,3,13,4,1,2
21,-75.0,12,2,20,3,14,4,1,2
22,-75.0,14,3,30,3,14,5,1,2
23,-45.0,17,3,30,1,14,5,1,2
24,-45.0,16,5,50,1,14,6,1,2
25,5.0,21,5,50,1,14,6,1,2
26,75.0,19,7,70,1,15,6,1,2
27,135.0,21,6,60,2,15,6,1,2
28,65.0,25,7,70,2,16,6,1,2
29,-15.0,23,8,80,2,17,6,1,2
30,-85.0,20,7,70,2,18,6,1,2
31,-25.0,21,6,60,1,18,6,1,2
32,45.0,24,7,70,2,18,6,1,2
33,45.0,20,12,120,2,18,7,1,2
34,145.0,21,10,100,3,18,7,1,2
35,245.0,18,10,100,4,18,7,1,2
36,335.0,20,9,90,5,18,7,1,2
37,435.0,18,10,100,1,18,7,1,2
38,525.0,18,9,90,2,18,7,1,2
39,435.0,21,9,90,2,19,7,1,2
40,335.0,19,10,100,2,20,7,1,2
41,245.0,20,9,90,2,21,7,1,2
42,345.0,23,10,100,3,21,7,1,2
1,-10,-1,0,10,0,1,0,0,0
2,0,-2,-1,10,1,1,0,0,0
3,-10,1,-1,10,1,2,0,0,0
4,-20,-3,0,10,1,3,0,0,0
5,-30,-2,-1,10,1,4,0,0,0
6,-40,0,-1,10,1,5,0,0,0
7,-50,-1,0,10,1,6,0,0,0
8,-60,-3,-1,10,1,7,0,0,0
9,-70,-2,-1,10,1,8,0,0,0
10,-70,0,-1,10,1,8,1,0,0
11,-80,-3,0,10,1,9,1,0,0
12,-90,-5,-1,10,1,10,1,0,0
13,-80,-8,-1,10,2,10,1,0,0
14,-70,-7,-2,10,3,10,1,0,0
15,-80,-7,-2,10,3,11,1,0,0
16,-90,-3,-2,10,3,12,1,0,0
17,-100,-5,-1,10,3,13,1,0,0
18,-100,-7,-2,10,3,13,2,0,0
19,-90,-11,-2,10,1,13,2,0,0
20,-90,-12,-3,10,1,13,3,0,0
21,-100,-10,-3,10,1,14,3,0,0
22,-100,-8,-3,10,1,14,4,0,0
23,-90,-8,-2,10,2,14,4,0,0
24,-80,-9,-2,10,3,14,4,0,0
25,-90,-8,-3,10,3,15,4,0,0
26,-100,-9,-3,10,3,16,4,0,0
27,-110,-2,-3,10,3,17,4,0,0
28,-120,0,-1,10,3,18,4,0,0
30,-95.0,5,0,10,1,18,4,1,0
31,-105.0,8,1,10,1,19,4,1,0
32,-85.0,11,2,20,2,19,4,1,0
33,-55.0,10,3,30,1,19,4,1,0
34,-5.0,10,5,50,2,19,4,1,0
35,-5.0,9,5,50,2,20,5,1,0
38,155.0,11,4,40,5,20,5,3,0
39,205.0,7,5,50,1,20,5,3,0
40,235.0,10,3,30,1,21,5,3,0
41,285.0,11,5,50,1,21,5,3,0
42,235.0,11,5,50,1,22,5,3,0
1,-10,1,0,10,0,1,0,0,0
2,-20,1,0,10,0,2,0,0,0
5,-25.0,-9,-1,10,1,4,0,1,1
6,-15.0,-10,-2,10,1,4,0,1,1
7,-25.0,-11,-2,10,1,5,0,1,1
8,-35.0,-8,-3,10,1,6,0,1,1
9,-25.0,-9,-2,10,2,6,0,1,1
10,-35.0,-8,-2,10,2,7,0,1,1
11,-25.0,-10,-2,10,1,7,0,1,1
12,-35.0,-4,-2,10,1,8,0,1,1
13,-45.0,-4,-1,10,1,9,0,1,1
14,-35.0,0,-1,10,2,9,0,1,1
16,-55.0,0,-1,10,2,11,0,1,2
17,-65.0,-4,0,10,2,12,0,1,2
18,-65.0,-3,-1,10,2,12,1,1,2
19,-65.0,-1,-1,10,2,12,2,1,2
20,-55.0,-1,-1,10,1,12,2,1,2
21,-45.0,0,-1,10,1,12,2,1,2
22,-55.0,4,0,10,1,13,2,1,2
23,-45.0,6,1,10,2,13,2,1,2
24,-35.0,10,1,10,1,13,2,1,2
25,-65.0,10,3,30,1,14,2,1,2
26,-65.0,6,3,30,1,14,3,1,2
27,-85.0,6,2,20,1,15,3,1,2
28,-65.0,10,2,20,1,15,3,1,2
29,-95.0,11,3,30,1,16,3,1,2
30,-65.0,9,3,30,2,16,3,1,2
31,-95.0,10,3,30,2,17,3,1,2
32,-125.0,15,3,30,2,18,3,1,2
33,-55.0,14,7,70,3,18,3,1,2
35,-205.0,17,8,80,3,20,3,1,3
36,-285.0,15,8,80,3,21,3,1,3
37,-215.0,14,7,70,4,21,3,1,3
39,-225.0,7,6,60,5,22,3,1,4
41,-255.0,7,1,10,5,23,4,1,5
42,-225.0,8,3,30,1,23,4,1,5
1,10,1,0,10,1,0,0,0,0
3,10,-1,-1,10,2,1,0,0,1
5,15.0,2,0,10,3,2,0,1,1
6,25.0,3,0,10,4,2,0,1,1
7,15.0,0,0,10,4,3,0,1,1
8,5.0,-3,0,10,4,4,0,1,1
9,-5.0,2,-1,10,4,5,0,1,1
10,5.0,0,0,10,5,5,0,1,1
11,-5.0,1,0,10,5,6,0,1,1
12,5.0,-2,0,10,6,6,0,1,1
13,-5.0,-4,-1,10,6,7,0,1,1
14,-15.0,-4,-1,10,6,8,0,1,1
15,-5.0,-2,-1,10,1,8,0,1,1
16,5.0,1,-1,10,1,8,0,1,1
17,-5.0,3,0,10,1,9,0,1,1
18,-5.0,4,0,10,1,9,1,1,1
19,5.0,4,1,10,2,9,1,1,1
20,-5.0,1,1,10,2,10,1,1,1
21,-15.0,4,0,10,2,11,1,1,1
22,-25.0,0,1,10,2,12,1,1,1
23,-35.0,3,0,10,2,13,1,1,1
24,-5.0,3,0,10,4,13,1,1,1
25,-15.0,6,1,10,4,14,1,1,1
26,-35.0,7,2,20,4,15,1,1,1
27,-15.0,5,2,20,1,15,1,1,1
28,-15.0,3,1,10,1,15,2,1,1
29,-15.0,2,1,10,1,15,3,1,1
30,-5.0,0,0,10,2,15,3,1,1
31,-15.0,2,0,10,2,16,3,1,1
32,-25.0,3,0,10,2,17,3,1,1
33,-35.0,6,1,10,2,18,3,1,1
35,-25.0,-1,1,10,3,18,4,2,2
36,-35.0,0,-1,10,3,19,4,2,2
37,-25.0,-5,0,10,4,19,4,2,2
38,-15.0,-6,-3,10,5,19,4,2,2
39,-5.0,-2,-3,10,1,19,4,2,2
40,-15.0,4,-1,10,1,20,4,2,2
41,5.0,4,2,20,2,20,4,2,2
42,-15.0,5,2,20,2,21,4,2,2
43,-15.0,7,2,20,2,21,5,2,2
1,-10,-3,0,10,0,1,0,0,0
2,0,-3,-1,10,1,1,0,0,0
3,0,-2,-1,10,1,1,1,0,0
4,-10,-1,-1,10,1,2,1,0,0
5,0,-1,-1,10,2,2,1,0,0
6,10,-2,-1,10,1,2,1,0,0
7,20,-3,-1,10,2,2,1,0,0
8,30,-4,-1,10,1,2,1,0,0
9,20,-2,-1,10,1,3,1,0,0
10,10,3,-1,10,1,4,1,0,0
11,10,4,0,10,1,4,2,0,0
12,0,2,0,10,1,5,2,0,0
13,-10,3,0,10,1,6,2,0,0
14,0,2,0,10,2,6,2,0,0
15,0,1,0,10,2,6,3,0,0
17,-10,0,0,10,2,7,4,0,1
18,-20,-4,0,10,2,8,4,0,1
20,5.0,-8,-2,10,1,8,4,1,1
21,5.0,-12,-2,10,1,8,5,1,1
24,20.0,-15,-3,10,1,9,5,2,2
25,20.0,-15,-4,10,1,9,6,2,2
26,30.0,-12,-4,10,1,9,6,2,2
27,40.0,-9,-4,10,1,9,6,2,2
28,30.0,-7,-3,10,1,10,6,2,2
29,40.0,-8,-3,10,1,10,6,2,2
30,50.0,-12,-3,10,2,10,6,2,2
31,50.0,-12,-4,10,2,11,7,2,2
32,40.0,-10,-4,10,2,12,7,2,2
33,40.0,-14,-4,10,2,12,8,2,2
35,40.0,-9,-4,10,3,13,8,2,3
36,50.0,-3,-5,10,4,13,8,2,3
37,60.0,4,-2,10,1,13,8,2,3
38,40.0,6,2,20,1,14,8,2,3
39,70.0,8,3,30,1,14,8,2,3
40,110.0,6,4,40,2,14,8,2,3
41,80.0,5,3,30,2,15,8,2,3
42,100.0,3,2,20,1,15,8,2,3
43,100.0,2,1,10,1,15,9,2,3
45,80.0,-1,0,10,1,17,9,2,4
1,10,3,0,10,1,0,0,0,0
2,20,3,0,10,2,0,0,0,0
3,20,-1,0,10,2,0,1,0,0
4,30,-2,-1,10,1,0,1,0,0
5,20,1,-1,10,1,1,1,0,0
6,30,2,0,10,2,1,1,0,0
7,30,4,0,10,2,1,2,0,0
8,40,8,0,10,3,1,2,0,0
9,50,6,1,10,1,1,2,0,0
10,60,4,1,10,1,1,2,0,0
11,70,8,0,10,2,1,2,0,0
12,70,7,1,10,2,1,3,0,0
13,60,9,1,10,2,3,3,0,0
14,70,8,1,10,3,3,3,0,0
17,50.0,11,3,30,4,5,3,1,1
18,70.0,10,2,20,1,5,3,1,1
19,70.0,16,2,20,1,5,4,1,1
20,70.0,14,4,40,1,5,5,1,1
21,100.0,15,3,30,1,5,5,1,1
22,70.0,17,3,30,1,6,5,1,1
23,110.0,19,4,40,2,6,5,1,1
26,30.0,15,5,50,2,8,6,1,3
27,-20.0,11,5,50,2,9,6,1,3
28,10.0,11,3,30,3,9,6,1,3
29,-20.0,13,3,30,3,10,6,1,3
30,20.0,18,4,40,4,10,6,1,3
31,80.0,14,6,60,1,10,6,1,3
32,40.0,15,4,40,1,11,6,1,3
33,-10.0,14,5,50,1,12,6,1,3
34,-50.0,13,4,40,1,13,6,1,3
35,-110.0,11,6,60,1,14,6,1,3
36,-60.0,8,5,50,1,14,6,1,3
38,-140.0,8,4,40,1,16,6,1,4
39,-180.0,12,4,40,1,17,6,1,4
40,-120.0,11,6,60,2,17,6,1,4
41,-70.0,13,5,50,3,17,6,1,4
42,-130.0,14,6,60,3,18,6,1,4
43,-200.0,19,7,70,3,19,6,1,4
44,-110.0,19,9,90,4,19,6,1,4
1,-10,1,0,10,0,1,0,0,0
2,0,4,0,10,1,1,0,0,0
3,-10,7,0,10,1,2,0,0,0
4,-10,8,1,10,1,2,1,0,0
5,-20,6,1,10,1,3,1,0,0
6,-30,8,1,10,1,4,1,0,0
8,-30,7,1,10,1,5,1,0,1
9,-20,7,1,10,2,5,1,0,1
10,-30,8,1,10,2,6,1,0,1
11,-40,7,1,10,2,7,1,0,1
12,-50,9,1,10,2,8,1,0,1
13,-40,10,1,10,3,8,1,0,1
15,-30.0,11,2,20,4,9,1,1,1
16,-50.0,7,2,20,4,10,1,1,1
17,-60.0,8,1,10,4,11,1,1,1
18,-40.0,4,2,20,5,11,1,1,1
19,-50.0,4,1,10,5,12,1,1,1
20,-60.0,1,1,10,5,13,1,1,1
21,-70.0,1,0,10,5,14,1,1,1
22,-60.0,4,0,10,1,14,1,1,1
23,-70.0,6,1,10,1,15,1,1,1
24,-80.0,5,1,10,1,16,1,1,1
25,-90.0,4,1,10,1,17,1,1,1
26,-80.0,3,1,10,2,17,1,1,1
27,-80.0,4,1,10,2,17,2,1,1
28,-70.0,6,1,10,3,17,2,1,1
29,-50.0,10,2,20,4,17,2,1,1
31,-35.0,12,3,30,5,18,2,2,1
32,-75.0,15,4,40,5,19,2,2,1
33,-25.0,16,5,50,6,19,2,2,1
34,55.0,20,8,80,7,19,2,2,1
36,285.0,19,8,80,9,19,2,3,1
37,375.0,17,9,90,1,19,2,3,1
38,295.0,16,8,80,1,20,2,3,1
39,375.0,19,8,80,1,20,2,3,1
40,465.0,19,9,90,1,20,2,3,1
41,465.0,15,9,90,1,20,3,3,1
42,675.0,12,7,70,1,21,3,3,1
43,615.0,16,6,60,1,22,3,3,1
1,-10,-1,0,10,0,1,0,0,0
2,0,-5,-1,10,1,1,0,0,0
3,10,-8,-1,10,1,1,0,0,0
4,20,-5,-2,10,2,1,0,0,0
5,30,-1,-1,10,3,1,0,0,0
6,20,-2,-1,10,3,2,0,0,0
7,20,-1,-1,10,3,2,1,0,0
8,30,-1,-1,10,4,2,1,0,0
9,20,-2,-1,10,4,3,1,0,0
10,30,2,-1,10,5,3,1,0,0
11,20,5,0,10,5,4,1,0,0
12,10,6,1,10,5,5,1,0,0
13,0,7,1,10,5,6,1,0,0
15,5.0,3,1,10,6,7,1,1,0
16,5.0,3,0,10,6,7,2,1,0
17,15.0,5,0,10,7,7,2,1,0
18,5.0,2,1,10,7,8,2,1,0
19,15.0,2,0,10,1,8,2,1,0
21,15.0,2,1,10,2,9,2,1,1
22,5.0,-2,0,10,2,10,2,1,1
23,-5.0,-3,-1,10,2,11,2,1,1
24,5.0,-4,-1,10,3,11,2,1,1
25,-5.0,-6,-2,10,3,12,2,1,1
26,5.0,-8,-2,10,1,12,2,1,1
27,5.0,-9,-3,10,1,12,3,1,1
28,-5.0,-4,-3,10,1,13,3,1,1
29,5.0,-4,-2,10,1,13,3,1,1
30,15.0,-7,-2,10,2,13,3,1,1
31,25.0,-1,-3,10,3,13,3,1,1
32,15.0,0,-1,10,3,14,3,1,1
34,15.0,5,0,10,4,15,3,1,2
36,15.0,5,2,20,1,16,3,1,3
37,-5.0,7,2,20,1,17,3,1,3
38,25.0,7,3,30,1,17,3,1,3
39,25.0,3,3,30,1,17,4,1,3
40,15.0,3,1,10,1,18,4,1,3
41,5.0,1,1,10,1,19,4,1,3
1,10,4,0,10,1,0,0,0,0
3,-10,-1,0,10,1,2,0,0,1
4,0,2,-1,10,1,2,0,0,1
6,0,3,0,10,2,3,0,0,2
8,5.0,4,0,10,3,4,0,1,2
10,5.0,3,0,10,4,5,0,1,3
11,-5.0,4,0,10,4,6,0,1,3
12,5.0,3,0,10,5,6,0,1,3
13,-5.0,6,0,10,5,7,0,1,3
14,-15.0,0,1,10,5,8,0,1,3
15,-5.0,1,0,10,6,8,0,1,3
16,5.0,0,0,10,1,8,0,1,3
17,-5.0,5,0,10,1,9,0,1,3
18,5.0,6,1,10,2,9,0,1,3
19,5.0,5,1,10,2,9,1,1,3
20,-5.0,10,1,10,2,10,1,1,3
21,15.0,14,2,20,1,10,1,1,3
22,45.0,16,3,30,2,10,1,1,3
24,45.0,12,4,40,1,11,1,1,4
25,5.0,8,4,40,1,12,1,1,4
26,-15.0,7,2,20,1,13,1,1,4
27,5.0,7,2,20,2,13,1,1,4
28,25.0,4,2,20,3,13,1,1,4
29,35.0,5,1,10,4,13,1,1,4
30,25.0,6,1,10,4,14,1,1,4
31,5.0,8,2,20,4,15,1,1,4
32,-15.0,11,2,20,4,16,1,1,4
33,-45.0,14,3,30,4,17,1,1,4
34,-115.0,12,7,70,4,18,1,1,4
36,-115.0,12,6,60,1,19,1,1,5
37,-175.0,16,6,60,1,20,1,1,5
38,-175.0,19,8,80,1,20,2,1,5
39,-85.0,20,9,90,1,20,2,1,5
40,15.0,22,10,100,2,20,2,1,5
41,-95.0,27,11,110,2,21,2,1,5
43,220.0,22,12,120,1,21,2,2,5
1,-10,2,0,10,0,2,0,0,0
2,0,-1,0,10,1,2,0,0,0
3,10,1,-1,10,2,2,0,0,0
4,0,0,0,10,2,3,0,0,0
5,-10,-1,0,10,2,4,0,0,0
6,-20,-2,-1,10,2,5,0,0,0
8,-15.0,-1,-1,10,3,6,0,1,0
9,-15.0,-1,-1,10,3,6,1,1,0
10,-5.0,-1,-1,10,1,6,1,1,0
11,5.0,2,-1,10,1,6,1,1,0
12,15.0,5,0,10,1,6,1,1,0
13,25.0,7,1,10,2,6,1,1,0
14,35.0,10,1,10,3,6,1,1,0
15,55.0,8,2,20,1,6,1,1,0
16,35.0,11,2,20,1,7,1,1,0
17,35.0,14,2,20,1,7,2,1,0
19,-25.0,15,3,30,1,9,2,1,1
20,5.0,14,3,30,2,9,2,1,1
21,-25.0,12,3,30,2,10,2,1,1
22,5.0,14,3,30,3,10,2,1,1
24,-25.0,8,3,30,3,11,3,1,2
25,-5.0,5,2,20,4,11,3,1,2
26,5.0,4,1,10,5,11,3,1,2
27,-5.0,5,1,10,5,12,3,1,2
28,5.0,6,1,10,1,12,3,1,2
29,-15.0,7,2,20,1,13,3,1,2
30,5.0,7,2,20,2,13,3,1,2
31,25.0,13,2,20,3,13,3,1,2
32,-15.0,12,4,40,3,14,3,1,2
33,-15.0,16,6,60,3,14,4,1,2
34,-95.0,15,8,80,3,15,4,1,2
35,-165.0,17,7,70,3,16,4,1,2
36,-245.0,18,8,80,3,17,4,1,2
38,-255.0,15,8,80,1,18,4,1,3
39,-45.0,20,7,70,3,18,4,1,3
40,55.0,20,10,100,4,18,4,1,3
1,-10,3,0,10,0,1,0,0,0
3,-5.0,7,0,10,1,2,0,1,0
4,-15.0,5,1,10,1,3,0,1,0
5,-5.0,2,0,10,1,3,0,1,0
6,-15.0,-3,0,10,1,4,0,1,0
8,-10.0,-5,-1,10,2,5,0,2,0
9,0.0,-7,-1,10,1,5,0,2,0
10,-10.0,-2,-2,10,1,6,0,2,0
11,0.0,-7,-1,10,2,6,0,2,0
12,10.0,-5,-2,10,1,6,0,2,0
13,20.0,-3,-1,10,2,6,0,2,0
14,30.0,-5,-1,10,1,6,0,2,0
15,40.0,-1,-1,10,2,6,0,2,0
16,30.0,-2,-1,10,2,7,0,2,0
17,60.0,-2,-1,10,1,9,0,2,0
18,50.0,1,-1,10,1,10,0,2,0
19,40.0,1,0,10,1,11,0,2,0
20,30.0,4,0,10,1,12,0,2,0
21,20.0,5,1,10,1,13,0,2,0
22,30.0,4,1,10,1,13,0,2,0
23,20.0,3,1,10,1,14,0,2,0
24,10.0,3,0,10,1,15,0,2,0
25,0.0,6,1,10,1,16,0,2,0
26,-20.0,10,2,20,1,17,0,2,0
27,10.0,11,3,30,2,17,0,2,0
28,40.0,13,3,30,3,17,0,2,0
29,80.0,12,4,40,4,17,0,2,0
30,120.0,16,4,40,5,17,0,2,0
31,70.0,14,5,50,5,18,0,2,0
32,110.0,12,4,40,6,18,0,2,0
33,50.0,13,6,60,6,19,0,2,0
34,110.0,14,6,60,7,19,0,2,0
35,40.0,15,7,70,7,20,0,2,0
36,110.0,21,7,70,8,20,0,2,0
37,10.0,22,10,100,8,21,0,2,0
38,120.0,27,11,110,9,21,0,2,0
39,-10.0,25,13,130,9,22,0,2,0
41,60.0,28,11,110,10,23,0,3,0
2,10,-8,-1,10,1,0,1,1,1
3,20,-5,-2,10,2,0,1,1,1
4,50,-2,-1,10,1,0,1,1,1
5,40,-1,-1,10,1,1,1,1,1
6,30,3,-1,10,1,2,1,1,1
7,20,1,0,10,1,3,1,1,1
8,30,-1,0,10,1,3,1,1,1
10,10,-1,-1,10,1,5,1,1,2
11,0,-2,-1,10,1,6,1,1,2
12,10,-4,-1,10,1,6,1,1,2
